userName,content,score,at,app_name
Pengguna Google,"Nyaman,murah",5,2025-03-18 20:09:14,gojek
Pengguna Google,sangat puas dengan layanan nya,5,2025-03-18 19:51:20,gojek
Pengguna Google,Bagus,5,2025-03-18 19:42:36,gojek
Pengguna Google,sangat membantu meski harganya mahal,5,2025-03-18 19:20:22,gojek
Pengguna Google,Bugnya bahaya belum di pencet pesan di menu gofood mlh milih pesanan sendiri cekout otomatis adooh aneh banget aplikasi ini. tapi fitur animasi bergerak lebih mantap daripada aplikasi food lainnya yang monoton tanpa tambahan animasi bergerak,1,2025-03-18 19:15:16,gojek
Pengguna Google,🙂,5,2025-03-18 18:59:47,gojek
Pengguna Google,Membantu,4,2025-03-18 18:22:10,gojek
Pengguna Google,Ok,5,2025-03-18 17:25:02,gojek
Pengguna Google,Uang gak kembali. Makanan gak ada. Sudah coba chat bantuan / CS tapi tidak membantu.,2,2025-03-18 17:08:38,gojek
Pengguna Google,kalau berkomentar sebagai customer saya merasa untung sih karena murah dan pelayanan nya selalu top tapi kalau saya berkomentar sebagai penjual makanan lebih ke kecewa karena kebanyakan driver yang gampang marah tuh driver gojek,5,2025-03-18 17:07:52,gojek
Pengguna Google,gojek aplikasi online terbaik dari aplikasi lain dan driver lebih baik dari aplikasi lain semoga gojek tambah maju dan memperdulikan driver agar pelayanan semakin baik,5,2025-03-18 16:42:32,gojek
Pengguna Google,"chat bot tidak solutif, padahal banyak masalah di app nya. Go blue bird, dll",1,2025-03-18 16:32:06,gojek
Pengguna Google,👍🏼,5,2025-03-18 16:28:26,gojek
Pengguna Google,manta,5,2025-03-18 16:27:59,gojek
Pengguna Google,Bagus,5,2025-03-18 16:19:13,gojek
Pengguna Google,Hebat,1,2025-03-18 16:13:37,gojek
Pengguna Google,"Unruk Go Food kalau bisa tambahkan driver dengan mobil, sehingga kalau ada cuaca kurang bagus tetap dapat antar order",5,2025-03-18 16:09:23,gojek
Pengguna Google,dpt dipercaya,5,2025-03-18 16:05:54,gojek
Pengguna Google,ok,5,2025-03-18 15:57:15,gojek
Pengguna Google,"Sy senang pake gojek,tp ada pemasukan buat pengguna,,Tarip kt sebagai penumpang itu sdh Murah,jd kt hargai AC kendaraan nya,apabila AC nya di no 1 jgn di geser ke full nget,kasian Driver nya,tarip sdh murah,dipotong gede sama Aplikasi + Boros BBM krn penumpang naikin AC FULL bahkan sampai ada yg ga Ijin ke DRIVER nya,sekali IJIN tp sdh di naikkan FULL AC nya. Kt hargai profesi mereka dan kt diantar dgn selamat pun sdh Alhamdulillah. Terus buat APLIKASI,tolong jgn kebangetan nget kalau Potong %",5,2025-03-18 15:48:09,gojek
Pengguna Google,Gojek OK,5,2025-03-18 15:42:25,gojek
Pengguna Google,"mau bayar gopaypinjam tapi selalu ada tulisan ""ada kendala teknis"" masa harus kena denda dulu",1,2025-03-18 15:15:23,gojek
Pengguna Google,Mengggagu,1,2025-03-18 15:10:11,gojek
Pengguna Google,ok,5,2025-03-18 15:06:16,gojek
Pengguna Google,Oke,5,2025-03-18 15:00:50,gojek
Pengguna Google,aplikasi gocek sangat membantu,5,2025-03-18 14:57:38,gojek
Pengguna Google,"ITnya perlu sekolah lagi...msih enakan yg dulu dpt driver jauh"" banget merugikan waktu tunggu gw jek",1,2025-03-18 14:55:55,gojek
Pengguna Google,"drivernya suka batalin pesenan seenaknya. suka ada yang udah ambil orderan, tapi ga jalan2. minta dari pihak customer yang batalin. sampai 3 kali berturut-turut di batalin, buang waktu sampai setengah jam lebih buat ketidak pastian dari driver.",1,2025-03-18 14:53:07,gojek
Pengguna Google,Masih jalm mlak CS driver gojek ngeri kali yh,1,2025-03-18 14:52:54,gojek
Pengguna Google,Top,5,2025-03-18 14:49:48,gojek
Pengguna Google,"kalo hujan susah nyarinya,bokingan juga suka ramai wkwk,tapi so far udah keren banget,thank u yang udah buat apk ini",3,2025-03-18 14:48:29,gojek
Pengguna Google,nice,5,2025-03-18 14:44:41,gojek
Pengguna Google,"Jangan Kelen pakai gopay nya, gopay pinjamnya. Penipuan, uang gak masuk ke rekening dibilang Uda masuk, terus kita ditagihhh, mikir"" deh",1,2025-03-18 14:42:17,gojek
Pengguna Google,"Jelek, bad. Saya pernah order malam jam 9 kondisi hujan. Saya order goride saya liat d maps nya ga ada. Saya ganti ke gocar. 3 kali saya di cancel oleh driver nya. Kemudian saya coba ganti aplikasi ke yg sebelah dan akhir nya dapat. Di tambah gopay nya gede admin nya -_-",1,2025-03-18 14:39:43,gojek
Pengguna Google,terima kasih,5,2025-03-18 14:31:53,gojek
Pengguna Google,Cepat keren top the best!!!,5,2025-03-18 14:19:25,gojek
Pengguna Google,Gjls saya pesen gk dapet² driver pdhl lagi buru² mlh gk dapet masih mending grab gk ky gojek pdhl udh aktifin pencarian cepat kecewa sama driver²nya 😤alasannya semua driver sibuk,1,2025-03-18 14:15:57,gojek
Pengguna Google,Sering2 promo ya,5,2025-03-18 13:56:34,gojek
Pengguna Google,Good Job,5,2025-03-18 13:49:58,gojek
Pengguna Google,Ho oh,5,2025-03-18 13:49:15,gojek
Pengguna Google,gacor kata gwe kendaraannya sll bgs😝😝😝,5,2025-03-18 13:36:27,gojek
Pengguna Google,"makin sini makin lama ya dapet drivernya, di tambah jauh dari lokasi semua..sistemnya gmna sih apa nggak yg terdekat dengan lokasi ya sistem pencariannya ?",4,2025-03-18 13:26:39,gojek
Pengguna Google,nggk Bagus layanan nya,1,2025-03-18 13:25:30,gojek
Pengguna Google,ok,5,2025-03-18 13:18:23,gojek
Pengguna Google,Pelayanannya bagus dan ramah.,5,2025-03-18 13:18:11,gojek
Pengguna Google,ok,5,2025-03-18 13:16:10,gojek
Pengguna Google,Cepat,3,2025-03-18 13:16:01,gojek
Pengguna Google,"Aplikasinya rekomendasi, sangat membantu. Orangnya sangat ramah. Terima kasih Gojek",5,2025-03-18 13:09:42,gojek
Pengguna Google,Oke,4,2025-03-18 12:38:50,gojek
Pengguna Google,saya selalu nyaman dg gojek,5,2025-03-18 12:38:24,gojek
Pengguna Google,Ok bngt sangat membantu,5,2025-03-18 12:36:54,gojek
Pengguna Google,HELLO? KENAPA HARI INI ONGKIR EKONOMIS BUAT GOFOOD KUDU BELANJA MINIMAL 30RB?!?! PADAHAL KEMARIN BISA NOMINAL APAPUN. TOLONG YA KEMBALIIN SEPERTI SEMLUA. NIAT MAU HEMAT MALAH BOROS BEGINI. MASAK SEKARANG BELI MAKAN YANG CUMAN 19RB BISA CHECKOUT MILIH PENGIRIMAN SELAIN EKONOMIS YANG ONGKIRNYA 16RB? YOU'RE KIDDING ME? CUMAN BUAT SATU MAKANAN ONGKIR SEGITU?,1,2025-03-18 12:36:11,gojek
Pengguna Google,ok,5,2025-03-18 12:35:46,gojek
Pengguna Google,Hemat Aman Enjoy,5,2025-03-18 12:27:12,gojek
Pengguna Google,sangat membantu sekali,5,2025-03-18 12:26:23,gojek
Pengguna Google,Oke sekali,5,2025-03-18 12:25:43,gojek
Pengguna Google,bagus,5,2025-03-18 12:24:12,gojek
Pengguna Google,oke,4,2025-03-18 12:19:13,gojek
Pengguna Google,Update susah bgt...sekalian uninstal trus instal lgi sapa tau beres masalahnya ehh sama aja ...,5,2025-03-18 12:18:57,gojek
Pengguna Google,Drivernya songong² orderan gocar di cancel trs,1,2025-03-18 12:10:58,gojek
Pengguna Google,Pokoknya gojek number 1. Selalu ada buat kalian. Sukses terus gojek indonesia,5,2025-03-18 12:05:24,gojek
Pengguna Google,Membantu pas butuh angkutan,5,2025-03-18 12:03:50,gojek
Pengguna Google,Mantuuuul,5,2025-03-18 12:03:38,gojek
Pengguna Google,aplikasi yg sangat membantu kebutuhan/keperluan sehari2,5,2025-03-18 12:01:57,gojek
Pengguna Google,gojek ditoraja utara paling jelek pelayanannya wlaupun kami sudah order tapi tidak ada yg mau terima orderan kami karna kami jauh,1,2025-03-18 12:00:16,gojek
Pengguna Google,Sangat bagus,5,2025-03-18 11:56:33,gojek
Pengguna Google,Sering transaksi pakai gopay tapi gk bisa aktifin gopay pinjam atau paylaternya,1,2025-03-18 11:51:02,gojek
Pengguna Google,Aplikasi gajelas sering ngebug,1,2025-03-18 11:49:00,gojek
Pengguna Google,aplikasi matrealistis... gocar tarif 22rb di tolakin semua sama driver.. tolong gojek tindak tegas itu yg suka nolak2 hanya karena jarak dekat dan tarif nya murah,1,2025-03-18 11:28:40,gojek
Pengguna Google,like,4,2025-03-18 11:15:16,gojek
Pengguna Google,super app ✨✨✨,5,2025-03-18 11:05:55,gojek
Pengguna Google,Cepat dan mudah,5,2025-03-18 11:03:36,gojek
Pengguna Google,"setiap pembelian gofood lelet bener dpt driver padahal udah yang expres, udh berkali2 juga 🤏",2,2025-03-18 11:01:32,gojek
Pengguna Google,"membantu saya dalam pemesann yg cepat ,ga ribet lagi keluar",4,2025-03-18 10:58:53,gojek
Pengguna Google,ok,5,2025-03-18 10:47:18,gojek
Pengguna Google,Udah 2x order makanan selalu telat karna susah nyari driver nunggu sampe 1jam an..ujung2nya pembatalan..ngerti gitu kan bisa nyari yg lain..,1,2025-03-18 10:46:58,gojek
Pengguna Google,nice,5,2025-03-18 10:44:45,gojek
Pengguna Google,aplikasinya sering hang untuk komunikasi dengan driver,1,2025-03-18 10:42:11,gojek
Pengguna Google,selama ini blom ada yg mengecewakan,5,2025-03-18 10:40:11,gojek
Pengguna Google,Ada apa nih sejak kemarin sampai detik ini gak bisa gunakan pemesanan Gosend? driver sulit didapat dan gak jelas waktunya nunggu lama. Mohon diperbaiki sistemnya,4,2025-03-18 10:39:06,gojek
Pengguna Google,Sangat membantu,5,2025-03-18 10:37:47,gojek
Pengguna Google,gopay the bes,5,2025-03-18 10:35:08,gojek
Pengguna Google,cepat dan aman,5,2025-03-18 10:29:30,gojek
Pengguna Google,bedt of the besy app,5,2025-03-18 10:27:22,gojek
Pengguna Google,"hadeeh pesen gofood buat buka pesen dari jam 4 sore di info waktu pengantaran yang awalnya jam 5.20 diundur jadi 5.38,trus diundur lagi jadi 5.50 gk konsisten banget tod",2,2025-03-18 10:23:25,gojek
Pengguna Google,"Min kalo bisa motor Vario itu termasuk gojek yg jok motor nya biasa. Saya suka pake yg jok lebih baru tapi dapetnya motor Vario lama, yg joknya kaya beat. Sama aja dong mending saya pake pilihan yg motor biasa aja. Org sama kok.buat para bumil pengennya naik gojek yg nyaman yg beneran joknya lebar min.",3,2025-03-18 10:22:20,gojek
Pengguna Google,"TOLONG DIPERBERAT LAGI BUAT OKNUM YANG EGOIS SUKA NGECANCEL ORDERAN! MAKANAN/MINUMAN YANG SUDAH READY SIAP ANTAR, MALAH DICANCEL DENGAN CARA NGEJAUH DARI TOKO!! TOLONG, YANG KERJA BUKAN CUMA ANDA!!!",1,2025-03-18 10:20:29,gojek
Pengguna Google,"aplikasi cacat, gagal transaksi tapi saldo ke potong 103 ribu😂",1,2025-03-18 10:12:45,gojek
Pengguna Google,oke mantap,5,2025-03-18 10:00:04,gojek
Pengguna Google,Satset,5,2025-03-18 09:51:32,gojek
Pengguna Google,"Hampir sejam,, gak ada yg mau nerima ambil paket dari kota tua ke cengkareng,,tlong di perbaiki lgi",3,2025-03-18 09:42:46,gojek
Pengguna Google,pemesanan cepat... gak nunggu lama.,5,2025-03-18 09:20:34,gojek
Pengguna Google,minim promo,2,2025-03-18 09:19:57,gojek
Pengguna Google,mantap poll.bagus.pelayanannya cepat,5,2025-03-18 09:18:17,gojek
Pengguna Google,Good,4,2025-03-18 08:57:57,gojek
Pengguna Google,ekonomis dan cepat murah,5,2025-03-18 08:52:44,gojek
Pengguna Google,Amazing,5,2025-03-18 08:37:03,gojek
Pengguna Google,"aplikasinya oke sangat membantu, tapi ongkosnya terlalu mahal, padahal aplikasinya milik anak bangsa, tapi masa iya kalah sama aplikasi sebelah",4,2025-03-18 08:36:58,gojek
Pengguna Google,"Saya sebagai konsumen kecewa dengan tingkah2 gojekk ,,,ongkos ke driver sangat lemah dan tak ada bagusnya .mereka panas2an,hujan2an apa pantas di kasih ongkos yg sangatt memalukan kalian hanya duduk merek yg berjuang demi dapet upah yg sangat penting buat keluarganya ,,kalian hanya tikus2 got yg bisanya makan tdr modolll ..gue mau pindah ke indrii per",1,2025-03-18 08:32:28,gojek
Pengguna Google,Bagus sekali terimakasih,5,2025-03-18 08:29:28,gojek
Pengguna Google,iklan mulu dah,1,2025-03-18 08:22:56,gojek
Pengguna Google,draiver nya sabar,5,2025-03-18 07:54:38,gojek
Pengguna Google,Mantap,5,2025-03-18 07:51:19,gojek
Pengguna Google,"sangat memudahkan buat antar jemput ,semoga promo dan harga lebih ringan untuk kemudahan pelanggan .terimakasih",5,2025-03-18 07:50:38,gojek
Pengguna Google,Saya seorang drever gojeg kenapa sekarang orderan susah sekali masuk sejak ada program slots dan goceng jadi yang leguler kebagian muntahanya,1,2025-03-18 07:45:55,gojek
Pengguna Google,banyakin diskon dong tolong jangan mahal mahal ya,5,2025-03-18 07:42:26,gojek
Pengguna Google,lebih mudah dan lebih gampang buat transportasi dan pesan makanan buruan donwload golek biar lebih mudah mau kemana aja,5,2025-03-18 07:22:20,gojek
Pengguna Google,Terimakasih sangat terbantu,5,2025-03-18 07:17:20,gojek
Pengguna Google,"harus amanah , bisa di percaya dan tepat waktu",5,2025-03-18 06:55:34,gojek
Pengguna Google,cus.,5,2025-03-18 06:51:30,gojek
Pengguna Google,top,5,2025-03-18 06:40:09,gojek
Pengguna Google,Makin jelek jd males pakai mending pindah apk sebelah.ongkir mahal.pelayanan lama g kaya dulu,1,2025-03-18 06:39:33,gojek
Pengguna Google,App yg keren sat set dan gak pake lama,5,2025-03-18 06:39:25,gojek
Pengguna Google,Bagus,5,2025-03-18 06:31:41,gojek
Pengguna Google,good,5,2025-03-18 06:25:25,gojek
Pengguna Google,ada jalan yang dekat malah dimuterin ke jalan yang jauh jadi uangnya g cukup deh,1,2025-03-18 06:16:15,gojek
Pengguna Google,terimakasih,5,2025-03-18 06:06:59,gojek
Pengguna Google,Sesuai bintang dari saya👍🏼👍🏼,5,2025-03-18 05:57:35,gojek
Pengguna Google,sopan dan baik,5,2025-03-18 05:50:02,gojek
Pengguna Google,pelayan baik,5,2025-03-18 05:44:10,gojek
Pengguna Google,Mantab sangat membantu,5,2025-03-18 05:40:57,gojek
Pengguna Google,Bagus banget apk nya,5,2025-03-18 05:38:37,gojek
Pengguna Google,cepat mantaps,4,2025-03-18 05:32:28,gojek
Pengguna Google,Memudahkan & menyenangkan,5,2025-03-18 05:31:39,gojek
Pengguna Google,rasanya mantul enak,5,2025-03-18 05:28:28,gojek
Pengguna Google,Bagus,5,2025-03-18 05:22:12,gojek
Pengguna Google,mantap 👍🫰,5,2025-03-18 05:19:53,gojek
Pengguna Google,Alhamdulillah terbaik dari Gojek Sukses selalu,5,2025-03-18 05:18:57,gojek
Pengguna Google,kerenn,5,2025-03-18 05:18:05,gojek
Pengguna Google,rumet,1,2025-03-18 05:14:27,gojek
Pengguna Google,"tidak ada fasilitas pembatalan pemesanan makanan bila sudah terlalu lama. walaupun ada fasilitas butuh bantuan, tapi resiko proses pembatalan seperti sulit dilakukan karena kekuatan tidak ada pada konsumen.",3,2025-03-18 05:01:26,gojek
Pengguna Google,"CS nya mantap, gercep dan keluhan apapun beres semuanya",5,2025-03-18 04:40:03,gojek
Pengguna Google,mantap,5,2025-03-18 04:30:04,gojek
Pengguna Google,Ok,5,2025-03-18 04:24:46,gojek
Pengguna Google,"pake gojek sekarang lebih murah, abangnya ramah baik",5,2025-03-18 04:21:53,gojek
Pengguna Google,Cepat.,5,2025-03-18 04:19:40,gojek
Pengguna Google,Selalu upgrade inovasi,5,2025-03-18 04:14:13,gojek
Pengguna Google,Sangat puas,5,2025-03-18 04:13:37,gojek
Pengguna Google,"ngga nunggu lama ,cepet dapetnya",5,2025-03-18 04:12:52,gojek
Pengguna Google,Nice,4,2025-03-18 04:12:07,gojek
Pengguna Google,terima kasih,5,2025-03-18 04:03:43,gojek
Pengguna Google,sangat membantu,5,2025-03-18 04:00:18,gojek
Pengguna Google,Nyaman Ramah driver nya,5,2025-03-18 03:59:22,gojek
Pengguna Google,Driver kurangajar,1,2025-03-18 03:48:27,gojek
Pengguna Google,Pesan pakai gocar hemat ga pernah dapet dan driver semua sombong. Diantara langsung di cancel atau ga di diemin sampe kita nunggu 30menit. Kalo pesen yang biasa atau yg mahal baru ada yg ambil. Coba tolong pihak gojek buat driver kaya gini di kasih suspend atau yang lainnya biar jera ga pilih customer!,1,2025-03-18 03:45:03,gojek
Pengguna Google,Terima kasih gojek sangat amanah,5,2025-03-18 03:44:32,gojek
Pengguna Google,Mudah untuk mengoprasikannya,5,2025-03-18 03:30:06,gojek
Pengguna Google,"gojek bagus,sangat membantu.terima kasih gojek,sukses selalu🙏🏼",5,2025-03-18 03:15:53,gojek
Pengguna Google,sangat membantu,5,2025-03-18 03:08:42,gojek
Pengguna Google,"Susah untuk login ke akun lama, karna lupa nomor hp lama. Login pake Gmail GK bisa, ribet banget cuma mau login aja",1,2025-03-18 03:07:26,gojek
Pengguna Google,Susah nyangkut ada driver terdekat juga.jadi malas make aplikasi gojek. Saat nya unistal aplikasi gojek.,1,2025-03-18 03:04:43,gojek
Pengguna Google,nyaman,5,2025-03-18 02:57:47,gojek
Pengguna Google,Good,5,2025-03-18 02:55:31,gojek
Pengguna Google,praktis satset bnyk promo,5,2025-03-18 02:52:32,gojek
Pengguna Google,Memuaskan,5,2025-03-18 02:51:59,gojek
Pengguna Google,Aplikasi bodoh sekali mohon jangan memakai aplikasi ini lg masak pesan tidak sampai,1,2025-03-18 02:40:11,gojek
Pengguna Google,goodjob,5,2025-03-18 02:39:30,gojek
Pengguna Google,Mantap,5,2025-03-18 02:08:10,gojek
Pengguna Google,ok,4,2025-03-18 02:04:27,gojek
Pengguna Google,murah sih..tp sayang drivernya sering batalin seenaknya..pelayanan drivernya minus..kurang ramah,1,2025-03-18 01:58:55,gojek
Pengguna Google,Sangat memuaskan,5,2025-03-18 01:38:49,gojek
Pengguna Google,"selalu pakai gojek, harga murah dn sllu ada promo, makasih",5,2025-03-18 01:31:18,gojek
Pengguna Google,baik pelayanan dari pak pengendara gojek,4,2025-03-18 01:26:57,gojek
Pengguna Google,Ok,5,2025-03-18 01:21:16,gojek
Pengguna Google,bagus,5,2025-03-18 01:19:47,gojek
Pengguna Google,Enyesss👍👍,5,2025-03-18 01:18:02,gojek
Pengguna Google,sangat membantu dibidang Tranportasi,5,2025-03-18 01:13:58,gojek
Pengguna Google,Ancurrrr sistemnya.gak profesional,1,2025-03-18 01:12:02,gojek
Pengguna Google,Jingan ngebug ga bisa pesen car/motor,1,2025-03-18 01:06:23,gojek
Pengguna Google,Driver jauh di cancel pas pesen lagi malah naik berkali kali lipat,1,2025-03-18 01:04:30,gojek
Pengguna Google,sangat membantu dalam berpergian,5,2025-03-18 01:03:31,gojek
Pengguna Google,manteb.,5,2025-03-18 00:56:12,gojek
Pengguna Google,❤️❤️❤️,5,2025-03-18 00:54:16,gojek
Pengguna Google,diskon tolong ditambah dong,5,2025-03-18 00:46:22,gojek
Pengguna Google,mantap ....👍,5,2025-03-18 00:27:13,gojek
Pengguna Google,Good,5,2025-03-18 00:26:29,gojek
Pengguna Google,jarak terlalu jauh,5,2025-03-18 00:23:26,gojek
Pengguna Google,sangat bagus,5,2025-03-18 00:13:40,gojek
Pengguna Google,mantap 👍👍☺️,5,2025-03-18 00:04:04,gojek
Pengguna Google,Gocar rewel drivernya,2,2025-03-17 23:40:56,gojek
Pengguna Google,sangat baik,5,2025-03-17 23:39:54,gojek
Pengguna Google,Kenapa skrg gak bisa check booking history ?,5,2025-03-17 23:09:49,gojek
Pengguna Google,Mantap,5,2025-03-17 23:02:22,gojek
Pengguna Google,top,5,2025-03-17 22:53:36,gojek
Pengguna Google,terlalu banyak iklan,1,2025-03-17 22:38:33,gojek
Pengguna Google,Bagus apknya Tapi drivernya kadang2 ngeselin kalo mau berhenti ya di jalan ya tolong konfirmasi ke kami biar bisa ganti driver,5,2025-03-17 21:51:38,gojek
Pengguna Google,"saya jadi tidak sahur karena tidak ada driver yang ambil pesanan saya, setidaknya pesanan saya bisa di cancel, kalo dibilang ikhlas aga susah, soalnya saya butuh energi buat beraktifitas",2,2025-03-17 21:45:27,gojek
Pengguna Google,Apk tolol,1,2025-03-17 21:35:21,gojek
Pengguna Google,Banyk promo,5,2025-03-17 21:27:05,gojek
Pengguna Google,Sangat membantu,5,2025-03-17 21:18:08,gojek
Pengguna Google,"ga dapet dapet driver tapi ga bisa dicancel dengan alasan driver udah siap, padahal dari resto aja bilang ga ada driver yang pickup. chat cs ga ada gunanya karena laporan langsung ditutup.",1,2025-03-17 21:12:37,gojek
Pengguna Google,membantu aku dalam setiap momen,5,2025-03-17 20:58:44,gojek
Pengguna Google,Gojek emang top,5,2025-03-17 20:57:08,gojek
Pengguna Google,"Gojeg parah si,, masa gak dapet driver ampe kekensel makanan udh siap loh bisa2 merugikan... Mending Shopee driver gercep gak pake lama dan pasti dapet driver... Gak banget si ama gojeg apalagi klo pas ujan beh pasti susah dapet driver",1,2025-03-17 20:52:25,gojek
Pengguna Google,"Pengantaran express aja berasa pengantaran hemat 30menit lebih, padahal apk sebelah express cuma 15menit. Mana lebih mahal ongkirnya",2,2025-03-17 20:42:39,gojek
Pengguna Google,bagus,5,2025-03-17 20:35:16,gojek
Pengguna Google,Sering telat dapet driver saat pesan gofoodnya,1,2025-03-17 20:29:51,gojek
Pengguna Google,Mantap,4,2025-03-17 20:29:36,gojek
Pengguna Google,ok mantap,5,2025-03-17 20:13:41,gojek
Pengguna Google,"Punya mitra tapi ga di edukasi dengan benar, ada temen pake gosend kirim ke alamat ane, attitudenya kaya sampah. alamat sudah jelas, driver malah bilang nyasar muter2 2jam dari jam 10.. order aplikasi dari jam 10.30 padahal. Klo bohong itu yg pinteran dikit, gatau alamat.. bukane sudah ada gugle maps, bingung ya nanya.. gunain tu congor.... Mana minta ongkos 2x.. nih data oknum mitra blegug. Muchamad Wakhid Nopol. L 4304 UG untung ane yg terima barang. Ane yg order udah ane kasi bintang -1 luh.",1,2025-03-17 19:31:56,gojek
Pengguna Google,Terbaik,5,2025-03-17 19:13:49,gojek
Pengguna Google,ok,5,2025-03-17 18:54:55,gojek
Pengguna Google,tidak ada tanggung jawab saya salah kasih tips saya minta kembalikan dibilang gak bisa di balikan nyesel banget pake gojek,1,2025-03-17 18:29:14,gojek
Pengguna Google,Mantap 👍😅🤠🥸😎😎,5,2025-03-17 18:28:55,gojek
Pengguna Google,Pesan go food lama...sdh nunggu lama2 tiba2 dibatalin sepihak dr gojrknya....kecewa berat,1,2025-03-17 18:00:19,gojek
Pengguna Google,"tolong perbaiki lagi sistem goofood nya soalnya udah nunggu lama lama lebih dari 1 jam harusnya bisa dicancel tapi ini kenapa ngga bisa dicancel kasihan orang yaang sudah nungguin lama, harusnya bisa di cancel untuk dari lagi malah gabisa aneh emang",1,2025-03-17 17:37:58,gojek
Pengguna Google,"gojek engga jelas, masa pesen makanan 3 jam engga dapet dapet driver",1,2025-03-17 17:25:04,gojek
Pengguna Google,"Saya mesen gofood udah 2 jam lebih belum di proses, mau di batalin juga gak bisa, mau komplain cs gak ada yg membantu",1,2025-03-17 17:08:00,gojek
Pengguna Google,Sangat puas,5,2025-03-17 17:02:52,gojek
Pengguna Google,"knp saldo saya otomatis masuk ke tabungan bank jago, gimana cara balikin nya??",3,2025-03-17 16:50:06,gojek
Pengguna Google,mesen go food ga ada yg mau ambil ga ada konfirmasinya ke customer.. ga kaya aplikasi ijo sebelah pesan di resto yg sama tp langsung dpt driver.. mana harganya lebih murah.. mengecewakan,3,2025-03-17 16:48:45,gojek
Pengguna Google,SULIT DAPAT DRIVER!,1,2025-03-17 16:47:32,gojek
Pengguna Google,ok,5,2025-03-17 16:44:12,gojek
Pengguna Google,"Dasar apk bloon 2 kali gw pesan go food uda tnggu lama"" ujung"" nya di gagalin sistem..ank gw smpe ktdran tnggu lama smpd 2 jam..makin k sni makin beloon aja nie sistem nya..",1,2025-03-17 16:44:09,gojek
Pengguna Google,Nyaman.cepat,5,2025-03-17 16:42:21,gojek
Pengguna Google,Udah download ajh,5,2025-03-17 16:41:24,gojek
Pengguna Google,Sangat membantu,5,2025-03-17 16:38:27,gojek
Pengguna Google,sumpah y ni gojek jlk bngt skrng apa lg di saat ujan orderan k driver jd blast..dan saat pesanan k mobil di arahkan k tol..pdhl jksel kebagusan sudah arah depok tu dkt trus sya pesen udh mlm..g mungkin macet kan..klo keadaannya jam 6 sore atau pagi msih msk akal bwt arahin k tol...ini udh mlm dan pst jlnan jg sepi..tolong donk prbaiki lg y untuk driver2ny sya g prnh syang uang sekiranya driver pun smpe sya g mungkin blng gak klo mau lewat tol,2,2025-03-17 16:35:41,gojek
Pengguna Google,Good gojek terbaik,5,2025-03-17 16:32:37,gojek
Pengguna Google,kenapa ya kalau lagi hujan susah amat cari driver gocar atau gojek... padaha tiap hr pakai apk ini... mana malam pisan.,1,2025-03-17 16:31:13,gojek
Pengguna Google,"Saya top up gopay ga masuk bukti ada, sudah lapor TIDAK DITANGGAPI. Astaga, duit kecil ga di balikin, malu maluin!!!!!!!!",1,2025-03-17 16:21:41,gojek
Pengguna Google,"Topup gopay, tapi ketarik otomatis ke gopay tabungan... di cek ke gopay tabungan, saldonya tidak ada, pas di chat csnya malah di tutup secara sepihak, seburuk ini kah layanannya?",1,2025-03-17 16:16:44,gojek
Pengguna Google,"drivernya belagu, pesen gocar yg premium ttp dateng sigra. utk orderan gofood jg pelayanannya buruk, waktunya bisa telat sejam lebih.",1,2025-03-17 16:11:25,gojek
Pengguna Google,nyusahin nyari driver malem2 harga kebanyakan berubah jadi banyak driver gk mau ngambil orderan cape!!!!,1,2025-03-17 16:09:58,gojek
Pengguna Google,mantap,5,2025-03-17 16:00:25,gojek
Pengguna Google,Rating_Aplikasi★★★★ Senin/17/Maret/2025. Go-Jek Keren.,4,2025-03-17 15:49:39,gojek
Pengguna Google,Sangat membantu di masa kini,5,2025-03-17 15:46:35,gojek
Pengguna Google,tidak bagus,1,2025-03-17 15:42:43,gojek
Pengguna Google,"Min ini apk gojek semakin di update bukannya makin mudah kok makin nge bingungin, saya top up di indomaret udah sukses tp kok saldo blm nambah2 ya, keterangannya mlh lg di proses pemindahan ke tabungan itu gmn maksudnya Min, kok gk kyk dulu saya top up lancar2 aja gk sampai 1 menit saldo udah masuk, hadehh",2,2025-03-17 15:42:29,gojek
Pengguna Google,oke sudah bisa,5,2025-03-17 15:40:07,gojek
Pengguna Google,Najis banget dah nih aplikasi,1,2025-03-17 15:38:32,gojek
Pengguna Google,"kalo pas lagi kepepet bener² kebantu bgt, apalagi kalo lg bnyak promo👍👍 sukses selalu gojek",5,2025-03-17 15:37:41,gojek
Pengguna Google,"Payah, sering kali di cancel saat pesan gofood. Jika tidak bisa membantu orang beli makan tidak perlu ada fitur nya",1,2025-03-17 15:37:34,gojek
Pengguna Google,"Pembelian gofood sistem bobrok. Customer disuruh nunggu tanpa kepastian, chat cs yang bales bot. Customer cuma disuruh nunggu tanpa kepastian. 👎👎👎",1,2025-03-17 15:36:37,gojek
Pengguna Google,"ga jelas aplikasi nya padahal saya udah pesen tapi malah eror,ga bisa giliran saya sudah sampe rumah driver nya sudah sampe di tempat nya,ga enak saya sama driver nya udah jauh jauh,di kiranya orang iseng nanti,mohon di perbaiki lagi",1,2025-03-17 15:35:38,gojek
Pengguna Google,recomemded,5,2025-03-17 15:32:24,gojek
Pengguna Google,mantap,5,2025-03-17 15:27:44,gojek
Pengguna Google,Gojek kenapa saya ga ikut sistem tabungan atau simpan kenapa pas saya top up ada pemberitahuan transaksi simpan ???,1,2025-03-17 15:25:26,gojek
