content,userName,score,app_name
saya mau tarik dana d gopay gapake gojek lg kalo mau lot aplikasi nya tau waktu dong jgn pas jam pulang kantor mau sen lot pilih metode bayar lot ampe tengah jam lebih lot mending grab aja,Pengguna Google,3,gojek
udah 2 kali tiap naik gojek klik promo pasang kata promo klik kok pasang tolong sistem baik dulu kalo promo selalu pasang otomatis sekarang klik aja tidak pasang udah 2 kali gitu terus jadi males,Pengguna Google,1,gojek
makin sini ongkos makin mahal paling mahal malah banding aplikasi lain lalu driver mobil sulit dapat sedang hujan seperti dulu satu yang sebal posisi ojol peta sering ter-update baik,Pengguna Google,2,gojek
tolong perhati para drivernya kadang suka yg tdk sopan chatt memberitahukan lokasi jemput apabila tdk mau jemput utama driver muda ini alam pribadi saya maaf saya tdk beri bintang beri bintang 1 jd drivernya yg tdk baik,Pengguna Google,5,gojek
saya gagal trus laku ipgrade goplus tidak tau masalah apa situ tulis data ektp gk sesuai mohon timbang saya ecek data ektp dan sesuai,Pengguna Google,2,gojek
so far its good minta premium langsung jadi hitung detik tapi interfacenya ribet bagi orang awam sama harga sedikit lebih mahal aplikasi ewallet belah aja sih saya,Pengguna Google,5,gojek
aplikasi gojek tidak pakai terlalu sering cancel salah drivernya terlalu banyak alas jadi suruh cancel sama drivernya bahkan kadang mau pergi go-send selalu suruh cancel sama drivernya 4 kali jadi malas pakai gojek,Pengguna Google,3,gojek
tarif sekarang mahal ya udah gitu jarang dapet promo padahal sering pake aplikasi ini kalau belanja alfa gift pake bayar gopay sekarang jg sering ga dapet diskon padahal promonya udah ikut s k nya saya kasih 4bintang dulu ya,Pengguna Google,4,gojek
ga konsisten sistem bilang ga support os android lolipop gofoodnya bisa order cuma go ride go carnya emang ngeblank trus pas mau order udah ga bisa mana udah beli voucher goride lagi jadi ga kepakee mau narik gopay gagal dengan alas ganggu sistem haduhh parahhhlah,Pengguna Google,1,gojek
saya teman tunanetra guna gojek sekarang sangat kecewa ketika etik pesan driver tombol kirim pesan dapat baca aplikasi baca layar mohon baik aplikasi versi belum,Pengguna Google,1,gojek
kali bayar guna gopay alfamart sikap kasir tidak ramah pernah satu kali transaksi tolak alas takut transaksi gagal begitu ya balik kalau transaksi prima freshmarket kasir tetap beri layan baik,Pengguna Google,3,gojek
pak bu kalau cari driver nya cari yg dekat titik awal bukan malah dekat titik akhir sama auto textnya sering muncul tiba tiba jdi sering salah paham,Pengguna Google,1,gojek
kenapa pesan lokasi drever jauh2 percuma prioritas kalo ini layan nya dan 5x semua cencel jauh apakah sistem bisa baca dekat,Pengguna Google,2,gojek
sangat kecewa udah lama langgan pakai gofood utk mesan makan baru sekarang makan tdk lengkap sesuai order pada kirim keluh sangat slow response,Pengguna Google,1,gojek
sangat bantu namun utk driver yg pesan yg lebih dekat tempat jemput terkadang driver yg jauh dan kendara yg guna utama utk goride cantum jenis motor,Pengguna Google,5,gojek
sangat bagus aplikasi gojek top bget,Pengguna Google,5,gojek
bayar top up e-money sangat payah sudah 2 kali top up e-money tp tetep ga hasil di notifikasi bayar sukses saldo gopay sudah kurang tapi saldo e-money belum tambah,Pengguna Google,3,gojek
sudah 3 kali alami masalah gopay top up gopay belum tambah kemudian selesai laku transaksi saldo selalu jadi rp 0 padahal saldo banyak sudah email slow respon,Pengguna Google,1,gojek
diskon untuk penguna baru penguna lama mending aplikasi seba banyak diskon hujan cepat dapet nya saya 2017 pake gojek ehh sekarang muncul aplikasi baru pasti dapat diskon diskon,Pengguna Google,3,gojek
sangat bantu di mau pergi kemana2 pas ga kendara d rumah tarif nya jangkau,Pengguna Google,5,gojek
ini knp gopay later upgrade malah ga pakai tidak di pilih metode bayar di gojek gocar gofood padahal seblumnya pakai selalu byr tepat waktu,Pengguna Google,1,gojek
aplikasi nya ngebantu banyak soal aku kalau pakai gojek sat set pokok,Pengguna Google,5,gojek
aplikasi bagus cuma sayang sering rugi driver driver suka cerita kalau gofood suka dicancel enak guna jasa saran khusus gofood talang makan lebih baik bayar pakai gopay yang automatis potong saldo jadi guna enak saya bukan driver tapi sering dapat seperti itu,Pengguna Google,5,gojek
makin kesini makin jelek aja aplikasi,Pengguna Google,1,gojek
mesennya go-car eh ambil taksi bluebird argo cuma 60 000 aplikasi 107 000 jadi bayar di aplikasi deh kok gitu ya mesennya gocar eh pick malah si taksi beda harga loh bikin - -,Pengguna Google,2,gojek
rasa sangat bantu semenjak gojek layan sgt bagus cuma aplikasi trkadang error kita dapat tahu posisi driver tdk sms telpon kalau sedang error,Pengguna Google,4,gojek
beli listrik prabayar token masuk masuk lebih 3x24jam saldo potong lapor jawab terus pihak kait solusi kembali saldo kirim tokennya tidak sesuai dgn iklan tv kalo ada kendala dgn gojek beres halu,Pengguna Google,1,gojek
sangat bantu efisien,Pengguna Google,5,gojek
dulu sllu percaya aplikasi go-jek tp semenjak akun di blokir kecewa gilir mau isi go-pay masuk uang tp percuma gk di pakai mohon go-pay di keluarin transfer atm aja saya mohon solusi cepat,Pengguna Google,1,gojek
payah aplikasi ada rute lebih dekat malah ngasih rute muter jauh jadi ongkirnya mahal ada fakta yg alami pakai gosend drivernya dekat titik alamat kirim ada driver jail udh tem udh nganterin tuju sampai tuju minta dibatalin eh nyata cuma ken minta nambah uang lebih parah,Pengguna Google,2,gojek
anter go food telat ga di cancel payah,Pengguna Google,1,gojek
isi saldo gopay saldo bank potong tpi blm msuk k saldo gopaynya memang notikasi saldo gopay msuknya tpi pas d klik lebih lanjut ada nyangkut dmna uang hadeuh beda bgt dg aplikasi tetangga gr b,Pengguna Google,1,gojek
beli gojek plus 3bulan ga guna awoakwoakwok diskon ongkir gojek plus 10rb handling delivery fee nya 18k awoakwoakwok aplikasi kapitalis,Pengguna Google,1,gojek
driver nya pernah salah jalan jadi jauh juga malam padahal tera map nya driver satu saat antar tuju nyetir chattingan pikir liat map mungkin ingat atau beri ingat driver yg itu terimakasih,Pengguna Google,2,gojek
sekarang mahal banget ongkir gofoodnya masak jarak 3km ongkirnya 31 000 biasa 13 000 pakai setia app sejak awal app luncur makin sini makin mahal ubah bintang 5 jadi 3 klo baik balikin jadi 5,Pengguna Google,3,gojek
aplikasi yg sangat tdk mudah masyarakat utk pilih top up saldo bayar gopay later sedikit opsi merchantnya hanya via bca bank jago utk opsi tdk,Pengguna Google,1,gojek
tiap buka selalu bisa selalu ada internet padahal data hidup masih banyak paket data ig youtobe lancar masak mau pakai gojek reinstall dulu payahh,Pengguna Google,1,gojek
sangat bantu gopaynya bisa tambah fitur tarik tunai kartu saldo gopay atm bri alfamart indomaret gopay lebih guna ketimbang aplikasi dana terimakasih moga selalu sukses sehat bahagia,Pengguna Google,5,gojek
banyak bug nyaaa aneh banget saldo gak masuk keluar sendiri gak buat apa loading terus padahal jaring 4g update gak ini update malah ini,Pengguna Google,1,gojek
saya ga nyaman naik gocar ada beberapa kali perhati driver aplikasi seperti beda orang padahal sering antar anak sekolah pake online karena sebut jadi sedikit khawatir tolong dong tingkat nyaman aplikasi belah terimakasih,Pengguna Google,1,gojek
aplikasi gojek tiba tiba bisa buka loading terus sudah pake kuota wifi sama aja udah hapus instal ulang tetap bisa apa emang aplikasi cocok asus rog phone 3 update aplikasi,Pengguna Google,1,gojek
so far layan baik pernah krna jaring mungkin jd ter aply 2x pas lg pesan gofood itu sulit sekali utk batal salah satu-dioper2 akhir tdk jd batal next lebih baik lah ada keluh dr langgan yg sering guna jasa ini terima kasih,Pengguna Google,5,gojek
tolong order mode hemat biasa pisah aplikasi driver mode hemat sangat resah sering minta uang lebih padahal sudah bayar full,Pengguna Google,1,gojek
ini apk udah klik dwonload terus aku tungguin loading nya lama bgt eh udh sampe 100 bagi menginstalnya lama bgt kadang tiba balik ke awal hrus nunggu lgi loadingnya gmna sih pdahal sinyal hpnya bagus ko liat ytb ajja lancar bgt ko download doang lama nya minta ampun,Pengguna Google,1,gojek
aplikasi yg sangat bantu pergi harus ribet,Pengguna Google,5,gojek
says pernah sen gocar mobil kecil barang bagasi tidak masuk driver suruh cancel sdh cancel order tapi dapat mobil kecil juga nah yg dua begitu sulit cancelnya apa yg salah cara mes,Pengguna Google,5,gojek
dah hampir 3 thn pake gojek tapi makin kesini makin kecewa sih aplikasi gak simpel lot sinyal karna berat aplikasi blm harga gofood mahal ongkir maaf syaa pindah tetangga seba yg lebih baik layan,Pengguna Google,2,gojek
pertama paylater blok dua hapus aplikasi kirain error nyata emang blok paylaternya tiga akun langsung blok ga masuk komplain sampe 3x wkwkwkwk makasih deh saya pindah k aplikasi yg aja ga rugi qo hilang si gojek ada si oren yg setia,Pengguna Google,1,gojek
balikin sistem yg lama sistem ini selalu gagal kalau order gofood oke prioritas driver sekitar resto tapi kalau ada driver jangan langsung gagal alihkanke driver yg jauh dikit tiap bulan ganti sistem tp makin ribet aja,Pengguna Google,2,gojek
saya heran sama apk ini saya guna lama gofood gocar goride sering pakai tapi promo nya sedikit kalau guna baru promo 30 ribu potong akhir banyak nakal pakai akun baru nomer baru sekali pakai,Pengguna Google,3,gojek
apk jelas baru login pakai nomor ori langsung blockir pantas gitu saya lapor tetap tidak bebas kirim identitas padahal tatap aja blockir apk aneh baru login terblockir pantas,Pengguna Google,1,gojek
saya edit ulas ini sekarang sama lelet bangettt di update gaada ubah transaksi sangat lelet muter terus loading terus saya beli pake internet sampai ngulang bas kali parah gopay maintenance app nya pihak gojek baru keluar app baru,Pengguna Google,1,gojek
payah ni aplikasi mau login aja bisa cuman pakai nomer hp emang g pakai email trus mau back up nomer hp yg hilang aja sulit cs jawab lama trus langkah2nya ribet bgt pindah grab aja kalo gitu aplikasi ga guna hapusss,Pengguna Google,1,gojek
aplikasi yg bagus karna sangat bantu mudah bayar2 saran untuk pdam luas wilayah di jawa timur khusus surabaya karna sya klik surabaya ga keluar hnya jabodetabek bandung makasar medan ato mungkin yg ga nemuin mohon jawab terima kasih,Pengguna Google,5,gojek
aku guna gojek udah lama dan sering banget pake gofood kadang suka kasi sama driver pas order ku tempat makan tsb kosong kalo app baharu sekali kalo habis jadi liat kasi driver habis pulsa sama bensin,Pengguna Google,5,gojek
please deh sebenernya apa fungsi point gojek ga tukar apa2 ga kayak pertama kali aplikasi di buat bagus aplikasi belah di tukar sm yg manfaat point gojek ga sekarang kayak ga niat kasih gift buat langgan duuh kecewa,Pengguna Google,1,gojek
min baik appnya masa iya nyala lokasi pas buka app gojek langsung di minta nyala baru pas mau pesan suruh minta nyala lokasi padahal sudah min sudah jadi tolong di perbaikin thx,Pengguna Google,1,gojek
belum gojek budget transportasi seluruh aktivitas yg selalu nyambung lumayan banyak dengan ada gojek bayar pakai gopay budget kendali driver banyak bantu salah satu dg ikut cari alamat kami pernah pernah datang tempat yg tuju,Pengguna Google,5,gojek
bagus trs tingkat ya kl udh malam hujan jauh sering driver minta dcancel ulang kali ssmpai pernah 10x kl gt lbh baik drivernya jgn buka aplikasi biar ga kecantol lagi yg maps ambil 1jam tnyta cancel sopirmya laaa,Pengguna Google,5,gojek
bagus banyak promo amanah,Pengguna Google,4,gojek
aplikasi yg sangat bantu jalan,Pengguna Google,5,gojek
tolong baik aplikasi min soal hp bagus sinyal bagus kuota banyak sering jadi crash force close mohon baik min,Pengguna Google,1,gojek
kenapa aplikasi gojek sy tdk diupdate dan kalau tdk diupdate akun non aktif jd hapus terus mau install ulang tp terinstall pdhl sy sdh cek semua mungkin sebab sama tidak bisa diinstall smpai skrg,Pengguna Google,1,gojek
aplikasi ini kurang interaktif jelek sekali salah pencet utk mes langsung pes tidak ubah metode bayar kecewa,Pengguna Google,1,gojek
aplikasi gajelas bisa nya apk yg udh level saldo masuk bukan masalah nominal nyaman user ga habis pikir bisa nya saldo kirim padahal kirim ada dekat saya gajelas,Pengguna Google,1,gojek
sangat kecewa lokasi tempat tinggal ku gak di maps masa lokasi aku gak ada padahal udh harap gofood jalan jalan lokasi tempat tinggal ga ada aneh banget nama alamat hasil beda yang asli,Pengguna Google,1,gojek
sangat bantu sekali ada gopay bantu butuh hari hari informasi nyaman hidup mudah transaksi apalagi tengah pandemik gin,Pengguna Google,5,gojek
lebih gampang sih prihal kemudi baik roda dua roda empat masuk mobil pick up masuk lebih sering bagi voucher aj masuk semua jangan go-ride yg sering dapet voucher,Pengguna Google,5,gojek
ngelag bgt aplikasi pleer niat bikin aplikasi ga si,Pengguna Google,1,gojek
kenapa masuk malah tulis email daftar gabisa login padahal udah member lama bantu tiap kali masuk selalu gagal email daftar ya memang daftar makan masuk bukan daftar,Pengguna Google,1,gojek
sangat bantu sekali masih ada kurang kenapa sekarang ngak ada voucer tunai terus ada voucer gopay kadang bisa di guna terus loadingnya lama di baik lagy customer nyaman,Pengguna Google,4,gojek
gofood sekarang kalau chat toko buka jadi beli ngasih catat menu yg pes atau catat khusus pas mesan soal kalo nunggu chat driver kan makan yg pes siap jadi ga sesuai dgn ingin trims,Pengguna Google,5,gojek
selamat siang untuk mesan gofood kali kali dicancel tidak temu driver driver sibuk begitu resto padahal driver banyak yg tunggu order tolong aplikasi customer mitra di sinkronisasi saling untung terima kasih,Pengguna Google,5,gojek
aplikasi lumayan bagus sayang tukar poin buat customer sangat min batas jumlah waktu sehingga mungkin hangus point lumayan besar,Pengguna Google,3,gojek
tolong kalau ngasih driver jgn yg jauh dr titik jemput karna pingin cepat malah telat padahal sy pesan goride gosend banyak driver yg dekat dgn titik jemput kasih nya yg jauh titik jemput mks,Pengguna Google,5,gojek
baca koment bawah aplikasi seperti seperti dahulu ribet kaya gak jadi instal achhh sekarang zaman era digital segala sesuatu cepat instant tolong cek apk ya rata2 binntang 1,Pengguna Google,2,gojek
vocer tiba tiba ilang padhal pas mau digunain tiba tiba ilang pas cek vocher 0 padahal akun baru hp baru blm daftar apa belum pake hp biasa guna vocer ko gak pdhal baru buat sama instal aplikasi kecewa dah,Pengguna Google,1,gojek
aplikasi sangat bantu tetapi beri vouchernya voucher gojek rata akun tidak pernah voucher akun2 lain kalau beri vouchernya rata akan baik ratingnya,Pengguna Google,3,gojek
waaah gila sih komplain lewat email gojek aplikasi ga tanggap masalah oknum resto gatau driver yg ngurangin makan padahal di struk item sebut ini jadi sering sering komplain ga tanggap anda luar biasa,Pengguna Google,2,gojek
saya sangat kecewa verifikasi pake nomer baru dari tadi email lama sekali balas telah sekian lama nyata bisa proses padahal sedikit ke level bos tapi tidak apa sekarang putus pakai grab saja terimakasih,Pengguna Google,1,gojek
saya 4 kali instal ulang apps gojek pdahal waktu update pas mau cari alamat tuju kenapa muncul apa masalah di bagi maps nya tiap cari muncul alamat rumah tuju yang saya cari dtemukan,Pengguna Google,3,gojek
sekarang udah gampang dapet gocarnya gak susah kayak 2 bulan lalu pas hujan agak susah lama tarif wajar gak kayak ijo satu tarif naik gila2an untuk food masih bagus yg orange utk diskon,Pengguna Google,4,gojek
awal guna bagus tpi lama lama malah banyak error pada bayar gun pin padahal udah malah sistem baca salah terus,Pengguna Google,2,gojek
nggak kosisten banget nih aplikasi kok harga langsung ubah 1 hari biasa mahal itu tiba2 naik 5000 harga biasa terus 1 bulan naik 4000 jauh banget harga naik,Pengguna Google,1,gojek
tolong lahh min tambah fitur pasti pesan klik pesan gw kadang tekan klik pesan padahal mau cek pesan dulu akhir mau gak mau bayar pesan salah ketik mana waktu chat admin cs jawab sama mulu gk solusi,Pengguna Google,2,gojek
fitur bagus lengkap harap depan tambah fitur sortir filter pilih cari gofood by rating by price dll,Pengguna Google,5,gojek
tolong aplikasi servernya diperbaikin bagus lg aplikasi sering eror kl loding lama sekali jg buat drever harus sopan satun ramah tama langgan diperbaikin sitemnya titik jemput cepat smpai tuju,Pengguna Google,3,gojek
saya sen lewat go food saat pesan inget betul biaya antar cuma 2000 eh pas bayar ubah jadi 9000 jelas pas pesan total 15 000 tp pas udah total jadi 22 000 kali ga mau order lewat gofood lagi rugi,Pengguna Google,2,gojek
mohon baik lagi selesai muncul info kasih bintang tiba2 hilang sang driver protes jangan protes pihak nya protes apk tiba tiba hilang sendiri,Pengguna Google,1,gojek
saya tau untuk cancel pesan loading-nya lama sekali padahal driver kejar dan jaring masalah tetapi 20 menit lebih tidak ada hasil,Pengguna Google,3,gojek
makin kesini apl gojek makin susah diinstal cek koneksi baik baik saja ganti pakai wifi sudah padahal cepat unduh 35 mbps masih gagal ya tolong dong pihak kait,Pengguna Google,1,gojek
sangat bantu aplikasi y mudah dn utk pilih tuju dn jemput y tpat hanya syang klu mesan gocar suka jauh jarak y 4 - 6 menit dr tmpat jemput mohon lebih d tingkat lagu,Pengguna Google,5,gojek
sumpah greget banget tau gakk udah lebih minggu sy coba terus upgrade gak juga udah ikutin instruksi yah tolong dong jangan sulit kami kami guna setia gojek gilir butuh malah sulit begini,Pengguna Google,1,gojek
bintang kurang satu kemarin update apk ketika cek foto tanda kurir kirim paket apk malah keluar otomatis udah coba berkali2 sama,Pengguna Google,4,gojek
makin parah nih sinyal bagus stabil buat buka aplikasi bisa nyambung cepet gilirab buat buka gojek eh muncul ada sinyal silah periksa jaring wifi paraaaaahhhhhh ppaaarrraaaaahhhh,Pengguna Google,1,gojek
kecewa dulu gofood ga mahal ini sekarang biaya ongkos bisa 18 500 jarak 4 4 km padahal dulu ga mahal ini lagi biaya aplikasi yg naik 2 kali lipat malah nya ada biaya aplikasi mohon gojek kalau ambil ngotak dikit,Pengguna Google,2,gojek
pernah dapat sikap driver yg sangat buruk pernah dapat kondisi kendara yg sangat buruk hallllqql yg sangat ganggu hampir semua kemudi gocar yg naik belakang ini cara membaw kendara buruk ada attitude kendara dgn nyaman semua kejar kejar setor,Pengguna Google,4,gojek
sering dapat voucher cashback padahal belanja banyak kali atas 30rb percuma harap cashback pasti server sering error sibuk terus terus tidak dapat ambil voucher di tawar moga depan lebih baik tidak kecewa utama layan gopay,Pengguna Google,2,gojek
saya pribadi kecewa gojek padahal ken banget support karya anak bangsa banyak fitur yg ga jalan misal aku pesan gofood kadang konfirmasi uda langsung pesan makanaannya ken detail makan lebih bisa bilang lebih prefer aplikasi yg lebih mudah,Pengguna Google,1,gojek
tingkat akurasi gps gojek tumpang pantau driver akurat karena sering buat lama tunggu driver padahal map jarak - 100 meter lokasi jemput alas muter jalan dulu drivernya banyak curang buat akun costumer blokir,Pengguna Google,1,gojek
tambah berat pesan goride aja gak klik alamat tuju gilir udah malah pas dapet drivernya aplikasi ngestuck delay close aplikasi terus masuk biar normal,Pengguna Google,1,gojek
gopay nya suka error aku ada top up alfamart indomaret udah bilang limit aja mana limit transaksi hari kata padahal sama skali top up kok kacaw hub cs d email dibalesnya superrr lama,Pengguna Google,2,gojek
gak terima atur aplikasi gojeg ini ngecancel abang gak bisa tp yg off aplikasi jd gak order jam depan klo emang gk knp trima sasar custumer,Pengguna Google,1,gojek
kata cuma mitra paksa ambil semua layan kocak,Pengguna Google,1,gojek
aplikasi selalu tera aktif layan lokasi hp mu padahal layan lokasi aktif di gojek di izin permissionnya tetap bisa deteksi lokasi hp asus,Pengguna Google,1,gojek
gojek dong tampil kembali belum pas sen makan masa gak peta nya lagi jadi gak tau drivernya udah sampe mana lebih bagus belum sih agak kecewa masa cuma gambar orang masak lebih neng pas bisa pantau driver luncur resto antar,Pengguna Google,5,gojek
sebenernya dah bagus cuma ribet banget klo mau pilih vocher promo gofood gk pilih manual harus opsi pilih voucher tiap vouchernya biar mudah pilih voucher mau pakai,Pengguna Google,4,gojek
saya kecewa aplikasi gojek update nyata bisa cari lokasi tulis bahkan sudah kali di coba tetap bisa mohon d baik kualitas aplikasi nya jangan buat customer kecewa,Pengguna Google,1,gojek
jaring baik kuota aman isi update tiap kali saat mas tidak jaring koneksi harap segera baik karna transportasi gantung aplikasi ini,Pengguna Google,4,gojek
fitur transfer tidak ada sulit ga atm indomaret tempat top up kalaupun pepet minta kerabat transfer akun lain kembali fitur itu terimakasih lebih bagus,Pengguna Google,2,gojek
jauh aplikasi gojek lumayan bagus bagai masuk harap mesan go ride tampil tipe motor mudah tumpang umur naik motor pes mulai jemput antar dalam mesan go car terima kasih,Pengguna Google,3,gojek
kalau pesan gofood mesti laamaaa antar pdhl aplikasi lihat antar tuju lokasi tapi tunggu satu jam lebih ga datang padahal jarak tempuh gak makan waktu lama itu kalau belum jalan aplikasi jangan tulis jalan kan php orang beneran lapar malah diphp,Pengguna Google,3,gojek
pesan goshop sering bgt cancel driver klo memang tdk knp ambil order kadang pesan gocar aplikasi dalam 5 menit fakta nunggu 20menit tolong baik lah,Pengguna Google,3,gojek
kacau managemennya nih mah masa pakai gopay tgl 25 juni bayar tagih tgl 30 juni bayar bulan depan nya ngga ngitung hitung tanggal pakai ngitung bulan habis cuma 5 hari bayar tagih gopay mending ngga dapet limit sih parahhhhhh,Pengguna Google,1,gojek
driver susah cari go send aplikasi nya ngawur 2 kadang pes 2x gak jelas yang terima a kirim b malah baca gojek tempat terima orang barang b tolong test dlu lah memposting update aplikasi play store wasting time,Pengguna Google,2,gojek
gak jelas ne aplikasi order jauh mulu nunggu 10 menit atas udah d tungguin drivernya diem aja gilir cancel kena suspen udah bikin akun baru sebab yg jelas d blokir mau gimana aplikasi tolong erti nya ya,Pengguna Google,1,gojek
tolong tiap mau pesan go ride kenapa sellu suruh bayar 2 kali trip belum saya udah ikutin bayar lagi besok nya notif bawa pembayarn and gagal tapi gopay tarik dari tahun 2022 masalah nya situ aja,Pengguna Google,1,gojek
dapat driver nya selalu jauh padahal sekitar banyak jadi lama kalau mau pergi ga kaya dulu dpt nya cepet dekat promo skrng jg udh gda ga kaya saing,Pengguna Google,1,gojek
kenapa di update aplikasi gojek sering bug ya saat order sering nge-crash lalu sering close sendiri order sering kena cancel juga jadi gampang miskomunikasi jadi sama driver aplikasi sering force close sendiri mohon baik t t t t,Pengguna Google,1,gojek
bgs sangat batu naik krl harus beli kartu tp ko d apl blm yg tj,Pengguna Google,5,gojek
sangat jelek bayar pakai gopay dana potong transaksi gagal lapor cuma lewat email balas tunggu 1x24 jam di tunggu 2x24 jam tdk respon capek deh aplikasi modern tangan komplain buruk mesti sedia line telp chat mudah orang komunikasi,Pengguna Google,1,gojek
semua nya lama apk mudah betul,Pengguna Google,1,gojek
mohon ketat aplikasi ketat integritas driver gojek sepeda motor tingkat banyak driver mau sendiri buang waktu terima pesan tidak segera lokasi seperti sudah tunggu lama tiba tiba dicancel driver terima kasih,Pengguna Google,2,gojek
layan sekarang tdak muas ga dlu masa salah mmesan mau cancel bisa harus telpon cs pake pulsa solusi jadi ngapain fitur cara batal pesan suruh nelpon kalau tetap tidak ada solusi parah,Pengguna Google,1,gojek
pesan gocar yg dtg selalu taksi bluebird ga nyaman pakai bluebird supir2 nya belagu sampai2 tidak order karena byk cancel sy mesan gocar yg dtg taksi bluebird mohon benah dulu sistem nya terima kasih,Pengguna Google,1,gojek
susah cari driver padahal biasa gampang banget entah salah aplikasi emang gak mau pick up gara gara jd murah 2x gak kerja gara gara gdda yg mau pick up,Pengguna Google,5,gojek
cari driver dekat lokasi resto warung kuliner jemput kurang optimal seringkali dapet driver yg malah berangan dgn lokasi mending klo ga macet kasihan drivernya belum customer jadi tunggu lama tingkat yaa,Pengguna Google,3,gojek
harga na suka kasih murah,Pengguna Google,5,gojek
parah aplikasi redmi 4x padahal udh baru ko pas masuk tampil paylater malah putih doang tampil padahal sinyal bagus gimana mau bayar tagih bentar tanggal satu udh denda nya lumayan stiap hari 2ribu hadeehhhhhh,Pengguna Google,1,gojek
lebih simpel cepat drivernya kalaupun kendala mungkin di update apk nya mbnya lebih rendah pada apk grab sama efisien ngak perlu banyak makan momori ram ram yangs selalu bikin mas so thank gojek erti sama kaum hp geget simpan rendah,Pengguna Google,5,gojek
sen gofood ada biaya aplikasi segala ya kata tingkat dirinci tingkat mana aja dan nilai beda gantung jumlah pesan klo gak gak dapet gratis ongkir biaya aplikasi kecil klo dpt gratis ongkir biaya aplikasi nambah main doang,Pengguna Google,2,gojek
mau login susah banget nunggu sms link jam gak masuk gilir masuk dipake udah gak bisa ngirim dan ulang itu terus akhir tetep gak masuk padahal go-pay ku banyak situ,Pengguna Google,1,gojek
sangat bantu sekali mudah kan,Pengguna Google,5,gojek
akhir kenapa tiap mau dipake buru aja kaya blank gitu aplikasi ampe install ulang eh malah sama aja ga masuk signal padahal oke buka aplikasi juga oke,Pengguna Google,1,gojek
tolong jangan banned akun tiba2 gara2 transaksi yg curiga tidak bsa baik kita jadi costumer susah padahal cman top up gopay n transfer sama gopay kena banned tolong fiturnya baik solusi masalah ini smoga bsa di baik cepat thanks costumer gopay,Pengguna Google,1,gojek
makin kesini balikpapan samarinda makin sulit cari driver bila malam mau pesan goride sulit 30 menit gak dapat akhir sering alih maxim gofoodpun begitu sulit driver akhir ongkir malah naik repot pesan apa gojek kalau lewat magrib,Pengguna Google,1,gojek
alhamdulillah selalu temu driver baik sopan,Pengguna Google,5,gojek
susah sekali upgrade gopay plus ktp aman2 untuk upgrade e-wallet lain yang alas gores lah rusak lah ktp awal dapat udah gitu kondisi,Pengguna Google,2,gojek
aplikasi uang sangat bagus dari dulu cuma pake gojek banding apk hijau satu lagi karena dukung produk buat indonesia tampil lebih simpel moga dpt tahan lebih baik,Pengguna Google,5,gojek
kepada pt gi selalu beri fitur yg buat layan makin baik seperti buat fitur chat driver tumpang nanti mudah jalan order driver tumpang kasi drivernya klo habis pulsa pt gi masa kalah sama saing belah ini buat kemajaun pt gi gojek jaya selalu,Pengguna Google,1,gojek
aplikasi ga di guna daftar susah gagal terus sistem sedang padat kapan nya udah lama mau masuk apk nya ga bisa2 mohon baik guna nyaman,Pengguna Google,1,gojek
parah banget saya pesan gojek harga 12 500 setel tunggu lama saya temu gojek yg jauh 7km saya niat cancel tapi bisa gegara server padat parah banget masa 7km bayar 12 500 yang benar saja kasihan gojek sebut untung bisa dicancel tunggu kisar 1-2 menit,Pengguna Google,2,gojek
bagus grab sih hal trackingnya sama identitas driver mohon tingkat ya saya suka profesionalitas dmn identitas driber app real sama lah biar kesanya gak ky supir tembak gitu itu gojek bagus kok,Pengguna Google,3,gojek
untuk saya beri bintang 1 karena makin buruk aplikasi sebut top up lalu mbanking sukses saldo masuk apk tim riset banyak beri janji manis dapat untung sendiri,Pengguna Google,1,gojek
tolong dong kalo mau balik aku yg lama walaupun ganti no email tetap sama atau balik mustinya mudah soal sy ga ke gojek premium krn alas email udh daftar belum,Pengguna Google,3,gojek
aplikasi amburadul driver selalu jauh jauh jadi lama nunggunya mending pakai yg lebih dekat cepat ongkos sama,Pengguna Google,1,gojek
ikut misi tantang go food kata dpt 20 vocer 15 000 nyata hasil selesai misi cuma 10 vocer 15 000 dan yg lebih kecewa vocernya guna beli go food minimal 30 000 hrsnya jelas lbh rinci donk klo syarat yg laku jd rasa php huhuhuhu,Pengguna Google,4,gojek
padahal promo udah dipake harga sesuai promo pas klik bayar harga tiba ubah promonya ga kepake pas telpon ga batal ngerti ga gin nipunya masa udah pake promo tiba auto ga kepake,Pengguna Google,1,gojek
nomor baru beli tp kok udh daftar sama orang lain email bukan email wah parah ni curi data gojek gk aman dah sekarang kok sih data hrusnya otp gk bsa bkin akun tp kok akun nomor situ pdhl baru beli kartu nya,Pengguna Google,1,gojek
parah sen ga dibatalin langsung ngunci dari pihak resto gojek nya batal kecewa sangat pencet karna jaring eror klo grab pesan bisa batal pihak grabnya cukup sekian uninstal ini juga terima kasih,Pengguna Google,1,gojek
serius mau tanya sering kali sen gojek bayar beda sama aplikasi waktu mau sen udah jelas harga gilir nyampe tempat tanya harga naik sesuai sama waktu sen emang aplikasi apa main driver dan sering jadi,Pengguna Google,3,gojek
