userName,content,score,at,app_name
Pengguna Google,"Kirain sama kyak apk sbelah make paylater byarny sbulan kmudian tau"" Sehari lngsung d blokir krna pas akhir bln, make cuma ceban denda 50k",1,2025-03-02 10:38:36,gojek
Pengguna Google,mudah dan cepat,5,2025-03-02 10:37:12,gojek
Pengguna Google,Terimakasih buat para drivernya yg luarbiasa beserta tim perusahaan,5,2025-03-02 10:32:49,gojek
Pengguna Google,"Keren sih multifungsi, tapi banyak menu yg diarahkan untuk menginstal aplikasi lain (gopay) jadi tidak praktis lagi",3,2025-03-02 10:21:44,gojek
Pengguna Google,Ok,5,2025-03-02 10:18:27,gojek
Pengguna Google,mantab,5,2025-03-02 10:10:17,gojek
Pengguna Google,Aplikasi Transportasi yg paling Tolol. Selalu dapet Driver yg jauh dari titik lokasi. Bodoh tolol,1,2025-03-02 10:06:36,gojek
Pengguna Google,"Yg bener aje bos, promo nya ilang di bulan puasa, dari yg biasanya 30-40 rb bisa jadi 70 rb. Gile aje gue uninstal juga ni lama2 app, udah semingguan begini",2,2025-03-02 10:04:58,gojek
Pengguna Google,mantap,5,2025-03-02 09:54:39,gojek
Pengguna Google,Aplikasi yg semakiN TOLOL.,1,2025-03-02 09:53:58,gojek
Pengguna Google,Kenapa di aplikasi chat dan juga map tidak ada update nya sama sekali merugikan pihak driver dan juga konsumen.,1,2025-03-02 09:49:17,gojek
Pengguna Google,Puas banget dah pake gojek,5,2025-03-02 09:46:54,gojek
Pengguna Google,Bagus,5,2025-03-02 09:35:37,gojek
Pengguna Google,"Tolong hapus alasan pembatalan order KARENA PERMINTAAN DRIVER atau DRIVER MINTA CANCEL. Karena alasan tersebut sering sekali dipakai oleh oknum tidak bertanggung jawab untuk merusak performa driver. Jika memang driver yang menginginkan batal, biarkan driver membatalkan sendiri pada aplikasinya. Performa akun saya semenjak turun karena hal tersebut menjadikan sulit mendapatkan order. Padahal saya selalu on dan mengambil semua orderan tanpa pernah libur.",1,2025-03-02 09:05:59,gojek
Pengguna Google,bermanfaat skali,5,2025-03-02 08:58:14,gojek
Pengguna Google,Mantap,5,2025-03-02 08:43:38,gojek
Pengguna Google,Oke,5,2025-03-02 08:40:54,gojek
Pengguna Google,Mantap,5,2025-03-02 08:40:41,gojek
Pengguna Google,Mantap,5,2025-03-02 08:40:29,gojek
Pengguna Google,tiba tiba paylater saya dibekukan padahal pembayaran selalu baik,1,2025-03-02 08:39:39,gojek
Pengguna Google,Bagus,5,2025-03-02 08:38:22,gojek
Pengguna Google,"Penagihan GopayPinjam sangat kasar secara verbal sepertinya perusahaan mempekerjakan orang yang tidak berpendidikan, berbicara tidak punya adab dan sangat tidak santun. Setelah lunas saya dan keluarga tidak akan lagi menggunakan gopay dan layanan go go yang lain. Masih banyak perusahaan dengan jasa dan service yang baik yang menghargai customernya. Mohon masalah ini menjadi perhatian Gojek sbg perusahaan yg menyediakan fitur GopayPinjam untuk memperbaiki layanan dan citra perusahaan Gojek.",1,2025-03-02 08:34:22,gojek
Pengguna Google,Semoga gipaylater nya cepat aktif,5,2025-03-02 08:27:46,gojek
Pengguna Google,Nice,5,2025-03-02 08:20:46,gojek
Pengguna Google,baik ramah,5,2025-03-02 07:58:41,gojek
Pengguna Google,Sangat cocok dan puas,5,2025-03-02 07:47:24,gojek
Pengguna Google,"Enak bat make gojek, harganya sungguh merakyat bagi saya sebagai anak kost",5,2025-03-02 07:42:49,gojek
Pengguna Google,Ui nya sih paling suka,5,2025-03-02 07:33:22,gojek
Pengguna Google,Mantap pelayanan nya,5,2025-03-02 07:23:03,gojek
Pengguna Google,Tidak ada pembeda makanan Halal/haram disini.. yg muslim hati2,2,2025-03-02 07:21:00,gojek
Pengguna Google,Setiap kali pesen GoCar selalu sulit ataupun di cancel oleh pihak driver Apakah pelayanan nya memang seperti ini Maaf tapi driver slalu pilih2 konsumen karena nominal harga atau trip,1,2025-03-02 06:46:38,gojek
Pengguna Google,Baik,5,2025-03-02 06:45:52,gojek
Pengguna Google,Pengantaran cepat,5,2025-03-02 06:40:54,gojek
Pengguna Google,Gopinjam jahat banget setelah di lunaskan malah ga bisa ambil lagi sistem nya sangat jahat !,1,2025-03-02 06:24:46,gojek
Pengguna Google,Terbaik,5,2025-03-02 06:22:10,gojek
Pengguna Google,Najis banget. Saldo saya tiba-tiba terpotong melalui fitur gopaynya & setelah saya cek dia melakukan transaksi sendiri ke hal yang ngga jelas dan setelah melakukan Laporan kita harus menyetujui formulir yg menyatakan saldo tidak kembali,1,2025-03-02 06:21:30,gojek
Pengguna Google,Tolong di perbanyak diskon nya,4,2025-03-02 06:00:14,gojek
Pengguna Google,"Aplikasi scam, beli gojek plus biar dapet promo potongan, udah diperpanjang malah ga ada promo sama sekali.",1,2025-03-02 05:59:07,gojek
Pengguna Google,"Sering Kali dapat driver ngeluh ongkir 5000,,padahal saya Bayar 17000, habis itu Nunggu nya Lama sekali driver dengan alasan dapat double order,,ayolah gojek sepertinya yang di untungukan hanya aplikasi saja.customer sama driver amat sangat dirugikan,kadang Saya sebagai customer,Dan juga kalau driver dapat double order katanya cuma Dapat Ongkos 2000 perasaan saya bayar nya Normal normal saja.. sepertinya korupsi ada dimana Saja..",1,2025-03-02 05:48:52,gojek
Pengguna Google,Jos lah,5,2025-03-02 05:17:34,gojek
Pengguna Google,"Pake Gojek/Gopay dari mulai pertama kali ada, banyak buat kecewa konsumen... Saya pindah ke aplikasi lain...",1,2025-03-02 04:49:18,gojek
Pengguna Google,Bagus sih tp knp au pakai gopay ponjam tdk bs sistemnya ke ulang2 ga bs lanjut,5,2025-03-02 04:44:14,gojek
Pengguna Google,"Jangan pernah pakai gopay later, ga ada notifikasi tgl brp bayar jatuh tempo, pemberitahuan langsung disaat tgl sudah jatuh tempo di nominal berapapun tagihannya denda langsung 50 RB nipu banget kayak scamm",1,2025-03-02 04:36:08,gojek
Pengguna Google,Ok,5,2025-03-02 04:34:22,gojek
Pengguna Google,saya kasi bintang 1 karna tiba tiba akun saya kena blokir padahal udah ajuin banding katanya karna sering melakukan pembatalan padahal baru bikin akun gojek baru,1,2025-03-02 04:34:07,gojek
Pengguna Google,Sangat membantu,5,2025-03-02 04:23:55,gojek
Pengguna Google,sangat membantu,5,2025-03-02 04:06:01,gojek
Pengguna Google,Berguna banget aplikasi gojek kalo lapar tinggal klik makanan yang di mau terys kalo buka puasa tinggal pilih enak banget di gojek makananya murah tapi ongkir mahal banget,5,2025-03-02 04:02:28,gojek
Pengguna Google,"Paylatter tiba"" di blokir auto uninstal , coba tolong di perbaiki paylater gapernah telat tiba"" Di blokir limit nya kan lucu bgt yaaa , ga ada angin ga ada hujan hadeuhh",1,2025-03-02 04:01:47,gojek
Pengguna Google,Bagus nyaman,5,2025-03-02 03:46:37,gojek
Pengguna Google,Apaan utang cuma 23 rebu jdi 73 rebu cuma lewat sehari aja bunga nya besar ga kayak aplikasi lain malah bikin sengsara sangat jelek aplikasi nya,1,2025-03-02 03:45:05,gojek
Pengguna Google,"Gila denda paylater nya, tagihan cuma 2.000 masa dendanya sampe 50.000",1,2025-03-02 03:34:24,gojek
Pengguna Google,"Sulit dimengerti,dikasih limit gede tapi gak dikasih pinjaman,padahal tagihan gak pernah telat bayar .",1,2025-03-02 03:18:52,gojek
Pengguna Google,"Sangat membantu bgt, disaat kita sedang malas berkendara, ad golek yg memberikan kita kenyamanan saat bepergian,.",5,2025-03-02 02:57:08,gojek
Pengguna Google,sya coba uninstalbterusbinstal ulang...ini apk kalo gagal login lagi berarti masalah aplikasinya ini klo versi yg lama g susah login,2,2025-03-02 02:49:58,gojek
Pengguna Google,"Utang gofood gara2 ada promo paylater, 30rb an... dibayar langsung tidak bisa... sehingga lupa... dan baru nyadar. denda 50rb hari ke.1 .... gak ikhlas dgn layanan seperti ini... sumpah... Login link sangat nyusahin... Ga ada opsi login yg lain",1,2025-03-02 02:49:14,gojek
Pengguna Google,Keren,5,2025-03-02 02:36:00,gojek
Pengguna Google,Kecewa Gw Sama Ini Aplikasi Sumpah!! Dari pertama gw selalu pakai selalu bisa maklum tapi ini kali pertama gw gak bisa toleransi ke Tidak bagusan aplikasi gojek!! Gw Order GoFood Otomatis Gw mau makanan di anter tapi adalah lagi tambahan pickup sendiri (Orang Somplak Apa Yang Udah Order Aplikasi dan Pergi Ambil Sendiri) Gw gak di konfirmasi mau pickup sendiri gaknya. Se umur gw pake ini app pertama x ini lah gw udh gak tahu lagi mau ngo apa sampe CS nya aja gak bisa kasih solusi Yang Masuk Akal!,4,2025-03-02 02:27:50,gojek
Pengguna Google,BAGUS SELAMA INI OK,5,2025-03-02 02:04:39,gojek
Pengguna Google,Cepet,5,2025-03-02 01:48:09,gojek
Pengguna Google,"Coba pake gopay later..eh uda makanan nya mahal,telat sehari aja 50ribu busettt....kapok saya",3,2025-03-02 01:31:21,gojek
Pengguna Google,kejebak bunga paylater yg gila... telat sehari 50rb.. pinjaman cma 60rb..,1,2025-03-02 01:26:02,gojek
Pengguna Google,"Fasilitas gopay later masih tidak bisa dipakai sudah 3 bulan padahal tidak ada tagihan, track record pemakaian terakhir tidak pernah telat. Gopay pinjam selalu notifikasi, apply cuma 3 menit langsung cair... Semuanya zonk.... Why...?...? Mendingan tuh sistemnya jangan ngasih notifikasi kalau ujungnya cuma mimpi. Sorry ya rating nya diturunin jadi 1, kalau bisa sih 0 cuma gak ada pilihannya.",1,2025-03-02 01:24:00,gojek
Pengguna Google,"Untuk sistem Pembayaran tagihan listrik, data yg ada di struk pembayaran tidak ada mencantumkan nama pelanggan, mohon bantuannya untuk masalah ini",5,2025-03-02 00:55:40,gojek
Pengguna Google,"A very helpful application, hopefully in the future the quality and trust of consumers will be maintained. Thank you",5,2025-03-02 00:53:49,gojek
Pengguna Google,saya sangat membutuhkan,5,2025-03-02 00:46:56,gojek
Pengguna Google,Di android 7 aplikasi ini berjalan tidak normal,1,2025-03-02 00:46:33,gojek
Pengguna Google,Good,5,2025-03-02 00:36:57,gojek
Pengguna Google,Supirnya baik.. .,5,2025-03-02 00:30:20,gojek
Pengguna Google,Oke,5,2025-03-02 00:05:34,gojek
Pengguna Google,Okeeeeelah 👌👍👍👍,4,2025-03-01 21:54:00,gojek
Pengguna Google,"Halo pihak gopay yang terhormat, akun gopay saya mengalami aktivitas tidak wajar dengan id : (nama id gopay) tolong bantu secepatnya agar akun gopay saya kembali normal terimakasih",1,2025-03-01 21:20:38,gojek
Pengguna Google,"Gojek kebangetan, saya pesan makanan dari jam 03.00 sampai jam 04 an status makanan masih disiapkan resto, saya pilih batalkan pesanan juga tidak di acc, alasan waktu penyiapan makanan masih dalam batas yang ditentukan. Mau pesan untuk sahur, malah dapat emosi, sampai jam 04.30 status masih menyiapkan makanan dan pesanan tidak dapat dibatalkan. Kebangetan aplikasi sinting.",1,2025-03-01 21:04:26,gojek
Pengguna Google,"Pakai gojek sekarang, lebih mudah cepat dan ramah kantong",5,2025-03-01 20:53:04,gojek
Pengguna Google,"Gofood ribet sekali, ada opsi pengiriman hemat driver malah komplain kenapa pilih yang hemat, terus pesanan nunggu dulu dibuatin 50menit padahal belinya fried chicken, keburu imsak anjir dibatalin gabisa belum lagi nanti ngantarnya ntah berapa menit deh sampenya abis subuh mungkin",1,2025-03-01 20:43:20,gojek
Pengguna Google,Josss,5,2025-03-01 19:53:15,gojek
Pengguna Google,Aplikasi yg bener bener aneh ada masalah di gopaylater tapi setiap buat laporan gak pernah ada penaanganan . APLIKASI BUSUK PAYLATER DI BLOKIR GAJELAS,1,2025-03-01 19:07:25,gojek
Pengguna Google,Susah dapat driver di area malang timur tolong di tambahin lagi driver untuk kota malang admin,3,2025-03-01 18:57:36,gojek
Pengguna Google,Semoga lancar aja,5,2025-03-01 18:11:53,gojek
Pengguna Google,Sangat baik dan tepat waktu dalam melayani komsumen,5,2025-03-01 17:58:19,gojek
Pengguna Google,"Aplikasi bangsadd..udh ikut langganan gojek plus, malah biaya ongkir mahal banget..masa biaya makanan sama biaya ongkir, mahal biaya ongkirnya..aplikasi GILAAAAA...!!!!, HATI"" TEMAN"" TRIK MARKETING NYA GOFOOD (GOJEK) HABIS KITA IKUT LANGGANAN BULANAN, MALAH BIAYA ONGKIRNYA MAHAL BANGETTT...!!!!!",1,2025-03-01 17:53:54,gojek
Pengguna Google,Tolong dong kalau mau beli gofood harus pake pin soal aku baru aja ke bobolan saldo soal beli goffod sama ngasi tip ke driver ga pake pin,1,2025-03-01 17:47:36,gojek
Pengguna Google,biaya keterlambatan tidak sesuai dengan pinjaman,1,2025-03-01 17:42:51,gojek
Pengguna Google,selalu kasih yg terbaik..,5,2025-03-01 17:05:58,gojek
Pengguna Google,"woy ayolah ini knp mau scan qr aja suka gk ke detect,nyusahin aja,berkali kali udh scan tpi ttp gk kebaca,udh restart hp jg sama aja hadehh nyusahin.",1,2025-03-01 17:03:21,gojek
Pengguna Google,"Aplikasi apaan ini, beli makanan di gofood gak bisa cancel, padahal toko nya tutup Udah hubungin CS ehh yang bales malah Ai Kapok gua beli di aplikasi gofood Gak akan lagi gua beli disini",1,2025-03-01 16:55:36,gojek
Pengguna Google,Simple..mudah..lengkap,5,2025-03-01 16:27:32,gojek
Pengguna Google,"yahhh, not bad 👍👍",3,2025-03-01 16:10:19,gojek
Pengguna Google,membantu mempermudah transpormasi saya,5,2025-03-01 16:09:21,gojek
Pengguna Google,Sangat membantu dalam bidang transportasi,5,2025-03-01 16:03:31,gojek
Pengguna Google,Bagus,5,2025-03-01 15:52:45,gojek
Pengguna Google,"Tolong di perhatikan bagi setiap driver mobil nya. Di utamakan di malam hari. Jika mau pulang tolong aplikasinya dimatikan saja tidak usah di hidupkan biar para calon penumpang atau costumer tidak menunggu lama atau berharap karena jarak drivernya dekat. Ini driver dengan mudahnya beralasan "" mau pulang lah, arah ke kota lah "" yang ujung ujung nya minta cancel. Alasan alasan tidak baik itu. Sekali lagi tolong di perhatikan buat driver mobilnya paling utama. Terima kasih...",2,2025-03-01 15:50:56,gojek
Pengguna Google,Terbaik,5,2025-03-01 15:16:04,gojek
Pengguna Google,Pernah order setengah 11 malam di cancel sm pengemudinya Tp mngkin karena hujan waktu itu,4,2025-03-01 14:33:32,gojek
Pengguna Google,Slot gak bener ngerusak reguler,1,2025-03-01 14:06:37,gojek
Pengguna Google,oke,5,2025-03-01 14:01:56,gojek
Pengguna Google,Puas pelayanan cepat,5,2025-03-01 13:54:55,gojek
Pengguna Google,"Lupa pin, gak ada solusi, gak recomeded , pindah ajaa..",1,2025-03-01 13:47:16,gojek
Pengguna Google,gojec siiip lah pokok nya,5,2025-03-01 13:32:51,gojek
Pengguna Google,gojek Ter the best 🥳,5,2025-03-01 13:28:35,gojek
Pengguna Google,Sangat membantu,5,2025-03-01 13:18:57,gojek
Pengguna Google,Simple dan efisien,5,2025-03-01 13:16:13,gojek
Pengguna Google,bgus,5,2025-03-01 13:02:39,gojek
Pengguna Google,Good to use,5,2025-03-01 12:43:16,gojek
Pengguna Google,Dr dulu sampe sekarang masih pake ini aplikasi walaupun jarang banget ada diskonan 👍🏻,5,2025-03-01 12:37:27,gojek
Pengguna Google,"Pesen ambil yg 1 jam selesai, tapi 2 jam baru selesai. Dapet driver lama bnaget padahal ga lagi hujan atau gmana :( Yang saya beratkan disini, kenapa tidak bisa dicancel jika melebih jam estimasi. Saya jadinya harus nunggu kepastian dulu itu nantinya dapat driver atau tidak. Memang bisa pesan lebih dari 1 orderan via gojek. Namun kalau semisal saya pesan lagi, sementara yg satunya tiba"" dapat driver, saya jadi pesan 2 orderan dong",1,2025-03-01 12:00:55,gojek
Pengguna Google,Okae,5,2025-03-01 11:56:52,gojek
Pengguna Google,Ok,5,2025-03-01 11:49:00,gojek
Pengguna Google,"amanah, top 👍",5,2025-03-01 11:36:47,gojek
Pengguna Google,"Tidak bisa menambahkan metode pembayaran dengan kartu, padahal sebelumnya bisa",1,2025-03-01 11:19:14,gojek
Pengguna Google,Selalu mudah,5,2025-03-01 11:13:30,gojek
Pengguna Google,Baguuuss,5,2025-03-01 11:08:19,gojek
Pengguna Google,"Aplikasinya sangat membantu. Tetapi menurut saya akhir akhir ini sikap driver yang minta parkir dan spam tlfon cuma untuk konfirm dikasih apa ngga, sangat kurang mengenakan. Seolah olah pesanan gaakan dianter klo kita ga nge iyain parkir. Padahal gaperlu gitu yaa. Hari ini saya pesan buat buka puasa. Udh nunggu lama trnyata driver gabisa ambil. Tolong ya min diperbaiki.",1,2025-03-01 10:55:30,gojek
Pengguna Google,Kenapa ya udah masuk ke aplikasinya terus tiba2 langsung keluar dari aplikasinya. Menyebalkan,5,2025-03-01 10:54:37,gojek
Pengguna Google,Kacau,5,2025-03-01 10:45:39,gojek
Pengguna Google,BALIKIN UI DESIGN PAS JAMAN2 2022AN. SKRG2 UI NYA TERLALU OVER DESIGN + MUMET,2,2025-03-01 10:34:17,gojek
Pengguna Google,Sangatlah membantu tepat waktu,5,2025-03-01 10:31:05,gojek
Pengguna Google,Sangat membatu banget,5,2025-03-01 10:19:29,gojek
Pengguna Google,fitur ganti pembayaran ga berfungsi padahal ada saldo tolol bgt,1,2025-03-01 10:17:21,gojek
Pengguna Google,"DIREMINDER BIAR NGA TELAT BAYAR,GILIRAN BAYAR LEBIH CEPAT,VERIFIKASI PEMBAYARAN LAMA",2,2025-03-01 10:11:07,gojek
Pengguna Google,Mengejewakan,1,2025-03-01 10:09:36,gojek
Pengguna Google,"Admin, kenapa akunku tdk bisa mendownload bukti transaksi Gocar? Ketika di klik mendownload bukti, dia kembali lg, dan tdk ada bukti transaksi yg terkirim pada email. Tolong di bantu admin.",2,2025-03-01 09:51:31,gojek
Pengguna Google,"UDAH HAPUS GOJEK,GA BAGUS APLIKASINYA,,",1,2025-03-01 09:12:34,gojek
Pengguna Google,Banyak diskonx,5,2025-03-01 09:04:56,gojek
Pengguna Google,Okay makasih,3,2025-03-01 09:04:33,gojek
Pengguna Google,Jadi lebih praktis sih,5,2025-03-01 09:01:50,gojek
Pengguna Google,Ini kenapa ya kak tiba² gopay later saya diblokir padahal saya selalu tepat waktu membayar tagihan gopay later ?,3,2025-03-01 09:00:29,gojek
Pengguna Google,Selamat berpuasa ramadhan satu Maret dua ribu dua lima semoga gojeg selalu di hati pelanggan dan berkerja sepenuh hati gak batal puasanya yah siapin air minum dan menu berbuka good joob.,5,2025-03-01 08:56:39,gojek
Pengguna Google,Ok bgt,5,2025-03-01 08:36:29,gojek
Pengguna Google,Drivernya ada yang maling...kayanya namanya Hendra B3129SUO..blanja gomart pakai gopay..barang gak sampe tapi di selesaikan,1,2025-03-01 08:15:34,gojek
Pengguna Google,makin mantap fitur nya,4,2025-03-01 08:13:22,gojek
Pengguna Google,Ok,5,2025-03-01 08:08:30,gojek
Pengguna Google,driver care patuh rambu rambu lalu lintas,5,2025-03-01 08:04:36,gojek
Pengguna Google,sangat mengecewakan dengan gojek tagihan gopaylater sudah dilunasi disaat ingim mengajukan go pinjam ditolak...malah saldo gopaylater saya diblokir,2,2025-03-01 07:57:47,gojek
Pengguna Google,Afilikasih mantaf,5,2025-03-01 07:46:54,gojek
Pengguna Google,Cinta gojek till i die,5,2025-03-01 07:43:59,gojek
Pengguna Google,Oke mantap,5,2025-03-01 07:39:35,gojek
Pengguna Google,"Terlalu ribet, pin akun gopay saya lupa dan coba untuk mengganti nya, prosedur pengganti nya terlalu ribet",5,2025-03-01 07:39:22,gojek
Pengguna Google,Gojek kalo promo kalau bisa jgn sekali² yaa....pokoknya mantap buat gojek,5,2025-03-01 07:37:02,gojek
Pengguna Google,jalan buntu,5,2025-03-01 07:25:00,gojek
Pengguna Google,"saya belum daftar tapi harus masukkan pin, masukkan pin yang mana kan saya belum daftar",1,2025-03-01 07:13:58,gojek
Pengguna Google,Oke,5,2025-03-01 07:11:12,gojek
Pengguna Google,Aplikasinya sangat membantu,5,2025-03-01 07:04:41,gojek
Pengguna Google,Ok membantu pertumbuhan ekonomi,5,2025-03-01 06:54:26,gojek
Pengguna Google,Saya sebelumnya sangat suka dengan apk ini karna selain bisa untuk transaksi juga ada limit pinjaman .. setelah saya coba ternyata DC nya galak galak telat satu hari aja udah kayak mau bunuh orang. Ngancam2 segala ... Saya pastikan akan uniinstal apk ini...,1,2025-03-01 06:42:28,gojek
Pengguna Google,Murah dan cepat,5,2025-03-01 06:13:41,gojek
Pengguna Google,sekarang pakai ini jadi lebih mudah dehh,5,2025-03-01 05:55:24,gojek
Pengguna Google,Pesen untuk antar barang dan Kirim barang lemotnya nauzubillah Pesen Berjam jam hasilnya Nol Besar Tanggal 1 Maret 2025,1,2025-03-01 05:37:31,gojek
Pengguna Google,"Driver sopan , nyaman waktu mengendarai, kebersihan",5,2025-03-01 05:33:23,gojek
Pengguna Google,Bagus sekali,5,2025-03-01 05:32:44,gojek
Pengguna Google,Di Singkawang kog tidak tersedia aming coffee,1,2025-03-01 05:25:41,gojek
Pengguna Google,Ok banyak bgt promonya,5,2025-03-01 05:22:20,gojek
Pengguna Google,"Pengemudi sopan serta mengutamakan keselamatan berkendara,",4,2025-03-01 05:13:24,gojek
Pengguna Google,"Khusus jember. Mobil kotor, bau dan tidak nyaman. Tolong d ada cek fisik kendaraan secara berkala",2,2025-03-01 05:08:45,gojek
Pengguna Google,Terima kasih sdh antar saya selamat smp tujuan.,5,2025-03-01 05:08:07,gojek
Pengguna Google,bayar gopay pinjaman 2x pembayaran gagaĺ tpi saldo tidak kembali dn bubga trs jalan. payah,1,2025-03-01 05:02:48,gojek
Pengguna Google,Tolong urus gopyalatter saya ...saya di blokir udah 2Bulan ...aneh gk nunggak nggk telat ...malahan suka bayar sekaligus biar enak limit naik...eh malah di blokir ..parah lulu pada ....,1,2025-03-01 04:53:44,gojek
Pengguna Google,Gak ada bonus padahal pemakai Lama,4,2025-03-01 04:45:59,gojek
Pengguna Google,good,5,2025-03-01 04:06:06,gojek
Pengguna Google,Bgus cepat,5,2025-03-01 04:01:33,gojek
Pengguna Google,Mau bayar pakai gopay mesti instal gojek engga nyambung banget,2,2025-03-01 03:58:35,gojek
Pengguna Google,Ok sip,5,2025-03-01 03:44:23,gojek
Pengguna Google,"susah banget skrg cari grabcar,posisi ga gerak chat ga dibales ... giliran sepi orderan ngeluh",1,2025-03-01 03:40:37,gojek
Pengguna Google,Baik dan tingkatkan lagi,5,2025-03-01 03:35:34,gojek
Pengguna Google,"Bermanfaat membantu utk urusan daily life, hanya saja ongkir kadang lbh mahal dari sebelah",4,2025-03-01 03:28:05,gojek
Pengguna Google,Mantap,5,2025-03-01 03:16:35,gojek
Pengguna Google,Top bgt,5,2025-03-01 03:15:16,gojek
Pengguna Google,Nice,5,2025-03-01 03:13:24,gojek
Pengguna Google,Saya di ban dari gojek karena cancel oke aku salah apa gk bisa balik lagi? Padahlkan aku udh pakek ktp. Mana bisa buat akun baru lagi. Klau gk bisa ywd pilihanku sisah 1 berarti grab.,1,2025-03-01 02:55:47,gojek
Pengguna Google,Senang pake aplikasi gojek sukses terus y gojek,5,2025-03-01 02:52:30,gojek
Pengguna Google,Mantap,5,2025-03-01 02:44:47,gojek
Pengguna Google,Dengan adanya aplikasi ini sangat membantu sekali,4,2025-03-01 02:44:47,gojek
Pengguna Google,"trims gojek,walau di kampung cari ojol gak sulit..sehingga mempermudah dalam mencari jasa antar jrmput",5,2025-03-01 02:40:18,gojek
Pengguna Google,Kok saya gk bisa ngasih reting restorannya.. Restoran trrnama tp makan nya ada lalatny,3,2025-03-01 02:36:14,gojek
Pengguna Google,Cukup membantu,5,2025-03-01 02:25:42,gojek
Pengguna Google,Oke,4,2025-03-01 02:25:28,gojek
Pengguna Google,Ntapp,5,2025-03-01 02:09:48,gojek
Pengguna Google,Kadang suka lama cari driver,4,2025-03-01 02:08:13,gojek
Pengguna Google,aplikasi sangat membantu mempermudah dalam apapun,5,2025-03-01 01:57:18,gojek
Pengguna Google,Oke,5,2025-03-01 01:15:04,gojek
Pengguna Google,Bagus,5,2025-03-01 01:10:26,gojek
Pengguna Google,Nice,5,2025-03-01 00:55:56,gojek
Pengguna Google,Sangat membantu,5,2025-03-01 00:44:25,gojek
Pengguna Google,Sangat membantu buat sehari sehari,5,2025-03-01 00:30:59,gojek
Pengguna Google,"Gopay later parah bgt. Tagihannya muncul lagi, pdhal udah bayar. Mlh ad transaksi palsu segala. Sblmny smpe 600rb, pdhalbru aja d lunasi. Muncul tagihan berikutnya? Hah? Sekarang udah d lunasi lagi, muncul lagi tagihan berikutnya, Sampe 900 rb. Gila. Perampokan😂",1,2025-03-01 00:30:45,gojek
Pengguna Google,Mantab,5,2025-02-28 23:06:23,gojek
Pengguna Google,Jadilah driver yang terbaik jadi pelangan tidak kecewa,5,2025-02-28 22:40:50,gojek
Pengguna Google,Oke lah,5,2025-02-28 22:37:44,gojek
Pengguna Google,"Insyaallah ta'ala,insyaa Alloh ta'ala.",5,2025-02-28 22:31:25,gojek
Pengguna Google,"Isi pulsa tidak masuk sama sekali, biasanya kalau tidak masuk saldo langsung kembali, tapi ini sama sekali tidak kembali, menulis keluhan alasannya providernya, indosat sama Telkomsel isi dua2nya gak masuk, yang bermasalah itu aplikasi nya apa providernya, saya beli di grab pulsanya masuk!!!!!!!! Sudah jelas kan aplikasi gojeknya yang bermasalah!!!!!!",1,2025-02-28 22:20:16,gojek
Pengguna Google,Untuk saat ini masalah transportasi saya lebih memilih menggunakan Bluebird untuk yang mobil karena menurut saya kita ini cuman numpang bukan jadi konsumen dan supir berani seenaknya sendiri.Untuk makanan dulu enak banyak promo sekarang di kuasai Bank Mega jadi gak ada promo ini juga akhirnya beralih ke Shopeefood.Paling yang masih saya andalkan hanya Gojek dan Gosend nya saja lainnya kalah bersaing,3,2025-02-28 22:09:53,gojek
Pengguna Google,Aplikasi rampok. Masa akun udah lama dan masih polos di isi saldo masuk!! Akun pun ga bisa di buka !!,1,2025-02-28 21:54:13,gojek
Pengguna Google,Sangat membantu,5,2025-02-28 21:53:43,gojek
Pengguna Google,Susah banget nyari driver nya,1,2025-02-28 21:51:59,gojek
Pengguna Google,"TOLONG MAS /MBA NYA BAGIAN OPERATOR APLIKASI GOJEK ,SAYA MINTA KALAU MENCARI DRIVER ITU YG CEPET KARNA KALAU PESAN GOJEK PAS LAGI BURU2 ITU BIASANYA LAMA ,TOLONG DIPERBAIKI LAGI",5,2025-02-28 21:16:10,gojek
Pengguna Google,"Order gofood, udh pilih pengiriman express, dijanjiin 33 menit, gak dapat2 driver, durasi count down stuck di 17 menit, gak jalan ngitung mundurnya, chat mau dibatalin susah, ngehubungin cs gak bisa2 kacau banget.. 😪😪",1,2025-02-28 21:14:19,gojek
Pengguna Google,"Makin ga jelas, tiap order driver/makanan telat nya minta ampun , 1/2 kali gapapa ini udah sering banget , kecewa",1,2025-02-28 21:02:50,gojek
Pengguna Google,Sangat terbantu sekali,5,2025-02-28 21:01:34,gojek
Pengguna Google,Sangat mahal menu tidak sesuai harga pas di antar,1,2025-02-28 20:48:00,gojek
Pengguna Google,"Klo mau pesan makan tu,bagi pelanggan,kasih driver itu,uang tif,gopay apa uang tunai,jadi semangat driver nya,JD cepat antar makanan nya,ongkos nya juga murah,JD semestinya kasih lah driver itu uang 💸,mkanya kebanyakan driver itu,sering ngabaikan orderan nya,Karana ongkos nya juga murah betul,klo GK mau ya ambil sendiri Klo dpt driver gojek tu sebelum berjalan menuju resto, blg SM driver gojek tolong kasih uang Tif sebanyak 5000 ,biar cpt,driver senang makanan nya cpt juga otw,bagi yg ngerti",1,2025-02-28 20:47:18,gojek
Pengguna Google,good servis,5,2025-02-28 20:40:55,gojek
Pengguna Google,Terlalu lama respon apalagi pesan makanan lambatnya minta ampun,1,2025-02-28 20:40:10,gojek
